depth,threshold,feature,value
9,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
3,-0.638725757598877,2,
4,0.5125671029090881,0,
5,0.5120930373668671,0,
6,-0.2218475341796875,3,
7,0.5082707405090332,0,
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 23.]
8,-0.40147311985492706,3,
9,-0.8779275715351105,2,
10,0.47272512316703796,1,
11,,,[19.  1.  2.  0.  1.  0.  0.  0.  0.  0.]
11,,,[0. 0. 5. 0. 2. 0. 0. 1. 0. 0.]
10,0.6235639750957489,1,
11,,,[0. 0. 2. 0. 9. 0. 0. 1. 3. 0.]
11,,,[0. 0. 7. 0. 0. 0. 0. 0. 0. 0.]
9,0.5090237259864807,0,
10,-0.3375104069709778,3,
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 7. 0. 0.]
10,0.42384521663188934,1,
11,,,[ 0.  0. 11.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
7,0.5089097917079926,0,
8,,,[ 0.  0.  0.  0.  0.  0. 51.  0.  0.  0.]
8,0.35009415447711945,1,
9,-0.18821973353624344,3,
10,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,0.5118145048618317,0,
10,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
6,-0.25488996505737305,3,
7,,,[  0.   0.   0.   0.   0.   0. 226.   0.   0.   0.]
7,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
5,-0.9820892214775085,2,
6,0.5216004252433777,0,
7,0.29807327687740326,1,
8,,,[ 0.  0.  0. 36.  0.  0.  0.  0.  0.  0.]
8,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
7,0.1848582699894905,1,
8,0.10671704635024071,1,
9,0.6958520412445068,0,
10,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
9,0.13307323306798935,1,
10,0.7580944001674652,0,
11,,,[0. 2. 8. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,0.8078236281871796,0,
11,,,[0. 1. 8. 0. 6. 4. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 6. 0. 0.]
8,0.835332840681076,0,
9,0.5486523509025574,0,
10,0.45444025099277496,1,
11,,,[0. 0. 6. 0. 7. 0. 0. 0. 0. 0.]
11,,,[0. 1. 9. 0. 0. 0. 0. 0. 0. 0.]
10,0.26453036069869995,1,
11,,,[  0.   0.   7.   0.   4.   2. 231.   0.   0.   0.]
11,,,[ 5.  0. 16.  0. 15.  1. 70.  6. 11.  0.]
9,0.22575132548809052,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 27.]
10,0.9687254726886749,0,
11,,,[0. 0. 4. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
6,0.6194135248661041,0,
7,0.5773956775665283,0,
8,-0.6518748700618744,2,
9,0.577057421207428,0,
10,0.5388487875461578,0,
11,,,[112.  24. 214. 122. 111.  11. 311.  98.  33.  80.]
11,,,[114.  14. 157.  30. 109.  15.   0.  48.   0.   0.]
10,0.5773409903049469,0,
11,,,[ 0.  0.  0.  0.  0.  0. 74.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
9,0.48857954144477844,1,
10,0.25119026005268097,1,
11,,,[0. 0. 5. 0. 4. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  2.  0.  0.  0.  0. 15.]
10,0.5344319045543671,0,
11,,,[0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
11,,,[ 0.  0.  5.  0.  0.  0. 55.  0.  0.  0.]
8,-0.6486055552959442,3,
9,-0.7146469056606293,2,
10,0.2872864156961441,1,
11,,,[0. 0. 2. 0. 0. 0. 0. 4. 0. 0.]
11,,,[ 0.  0.  0.  0.  3.  0.  0.  0. 44.  0.]
10,0.6151807010173798,0,
11,,,[ 0.  0.  4.  0. 10.  0.  0.  1.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 9. 0. 0.]
9,0.340339258313179,1,
10,0.2759011834859848,1,
11,,,[ 1. 17. 68.  0. 21.  0.  0. 41. 25.  0.]
11,,,[ 0.  3. 24.  0.  8.  0.  0. 35.  5. 37.]
10,0.3411739766597748,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
11,,,[ 9.  6. 77.  0. 37. 11.  0. 28. 24.  0.]
7,0.3178219646215439,1,
8,0.6434599459171295,0,
9,-0.9725416600704193,2,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 22.]
10,0.2099141925573349,1,
11,,,[  0.   0.  14.   0.   4.   6. 319.   4.   0.   0.]
11,,,[ 8.  1.  6.  0. 25.  0.  0. 33.  8.  0.]
9,-0.9014683067798615,2,
10,-0.3375104069709778,3,
11,,,[  0.  15. 108.   0.  40.   5.   0.  74.  57.   0.]
11,,,[ 19.  25. 121.   0.  61.  16.   0.  79.  86. 118.]
10,0.09524789080023766,1,
11,,,[  0.   0.  12.   0.  17.   0. 132.  12.   0.   0.]
11,,,[ 35.  35. 199.   0. 233.  24.  97. 123.  57.  19.]
8,0.364730566740036,1,
9,-0.3212577700614929,3,
10,0.3394780606031418,1,
11,,,[  0.   5.  30.  50.  17.   0. 243.  16.  22.   0.]
11,,,[ 0.  2. 27. 38.  3.  0.  0.  7.  0.  0.]
10,-0.9622734189033508,2,
11,,,[22.  0.  4.  0.  6.  5.  0.  1. 14.  0.]
11,,,[  6.   0.   6. 101.   2.   0.   0.   0.   0.   0.]
9,0.510849267244339,1,
10,-0.7610760927200317,2,
11,,,[ 40.  27.  49.   0.  67.  10. 398.  66.  54.  18.]
11,,,[  0.   5.   6.   0.   8.   0. 157.   5.   0.   0.]
10,-0.2386639267206192,3,
11,,,[11.  3.  2.  0. 16.  3.  0.  9. 11.  0.]
11,,,[ 0.  2.  1.  0.  0.  0.  0.  0.  0. 16.]
4,0.3171795457601547,2,
5,-0.9999537169933319,3,
6,0.11131371930241585,1,
7,0.8191210031509399,0,
8,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
8,,,[ 0.  0.  0.  0.  0.  0. 65.  0.  0.  0.]
7,0.3226183354854584,1,
8,0.6544854044914246,0,
9,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,0.2842237800359726,1,
10,,,[0. 0. 0. 0. 9. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
8,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
6,-0.05591491982340813,2,
7,0.9371722340583801,0,
8,0.5749953389167786,0,
9,0.4053058624267578,1,
10,0.1476033255457878,1,
11,,,[21.  0.  2.  0. 12.  0.  0.  5. 57.  0.]
11,,,[  0.  30.  22.   0. 127.  18.   0.  50.  42.   0.]
10,-0.46734189987182617,2,
11,,,[14.  3.  6.  0.  6.  0.  0. 21.  6.  0.]
11,,,[  0.   0.   2. 111.  22.   3.   0.  11.  13.   0.]
9,-0.46734189987182617,2,
10,0.4491521716117859,1,
11,,,[  8.  38.  79.   0. 199.   3.   0.  97.  43.  26.]
11,,,[  0.   5.   8.   0.  19.   0. 108.  13.   0.   0.]
10,0.8048147857189178,0,
11,,,[ 32.  64.  30.  44. 313.   1.  56. 187. 107.  25.]
11,,,[  0.  17.  22.   0. 105.   0.   0.  36.  93.  50.]
8,0.11960694938898087,1,
9,,,[ 0.  0.  0.  0.  0.  0. 81.  0.  0.  0.]
9,-0.811268538236618,3,
10,0.26452888548374176,1,
11,,,[ 0.  0.  0.  0. 11.  0.  0.  2.  0.  0.]
11,,,[ 0.  0.  2.  0.  9.  0.  0. 21.  0.  0.]
10,0.23560497909784317,1,
11,,,[19.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
7,-0.03872084617614746,2,
8,0.3463432937860489,1,
9,0.8583219051361084,0,
10,0.12217633053660393,1,
11,,,[0. 2. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  2.  0.  0. 11.  0.  0.  0.  0.  0.]
10,0.25229281187057495,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[6. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.6508785784244537,0,
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0. 65.  0.  0.  0.]
8,0.1309640258550644,1,
9,0.6818794906139374,0,
10,0.12714964896440506,1,
11,,,[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.]
11,,,[  0.   0.   0.   0.   0.   0. 106.   0.   0.   0.]
10,0.2925569862127304,2,
11,,,[ 0.  2.  1.  0. 20.  0.  0.  6.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
9,0.5612899959087372,0,
10,0.2701120525598526,1,
11,,,[ 0.  0.  5.  0.  2.  0. 56.  0.  0.  0.]
11,,,[21.  2.  2.  0. 14.  0.  0.  6. 39.  0.]
10,-0.991077333688736,3,
11,,,[ 4.  5.  6.  0. 89.  0.  0. 27. 55. 15.]
11,,,[  0.  14.   6.   0.  57.   2.   0.  28. 148.   0.]
5,0.6838940978050232,2,
6,-0.845217764377594,3,
7,0.23286401480436325,1,
8,0.15763480216264725,1,
9,0.7862159013748169,0,
10,0.15652582049369812,1,
11,,,[ 0.  0.  1.  0.  2.  0.  0. 12.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 14.  0.]
10,0.7888174951076508,0,
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  6.  0.  0. 17.  0.  0.]
9,-0.9208348393440247,3,
10,0.8049180805683136,0,
11,,,[ 0.  0.  0.  0.  2.  0.  0. 15.  0.  0.]
11,,,[0. 0. 0. 0. 4. 0. 0. 3. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0. 16.  0.  0.]
8,-0.9175496399402618,3,
9,0.3496344983577728,2,
10,0.333456426858902,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[0. 8. 0. 0. 0. 0. 0. 0. 8. 0.]
10,0.5248878598213196,0,
11,,,[0. 0. 0. 0. 1. 4. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0. 10.  0.  0.  5.  0.  0.]
9,0.6873487532138824,0,
10,0.33849358558654785,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 4. 0. 0.]
10,0.2895065248012543,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 7. 5. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 15.  0.]
7,0.805690348148346,0,
8,0.15463905036449432,1,
9,0.5559350550174713,2,
10,,,[19.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.7994867563247681,0,
11,,,[0. 1. 0. 0. 7. 0. 0. 9. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 13.  0.]
9,0.793458491563797,0,
10,0.17581702768802643,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 17.  0.]
11,,,[ 0.  0.  0.  0.  1.  4.  0.  6. 15.  0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
8,0.8123882412910461,0,
9,,,[20.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.22470368444919586,1,
10,0.6115238070487976,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
11,,,[0. 0. 0. 0. 0. 3. 0. 3. 0. 0.]
10,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
6,0.7440763711929321,2,
7,-0.7176503241062164,3,
8,,,[ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
8,0.5617397725582123,0,
9,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.15222276002168655,1,
10,0.7360732555389404,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,-0.6993547081947327,3,
11,,,[0. 0. 0. 0. 1. 0. 0. 4. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
7,0.7133603096008301,0,
8,0.1798437051475048,1,
9,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,0.3403615355491638,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 21.  0.]
10,0.49678079783916473,1,
11,,,[0. 0. 0. 0. 0. 1. 0. 5. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 9. 0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0. 42.  0.  0.]
2,0.13300977647304535,2,
3,0.617121011018753,1,
4,-0.7025014460086823,2,
5,0.25741109251976013,1,
6,0.4327595680952072,3,
7,0.06879987753927708,3,
8,0.6199362874031067,0,
9,-0.9927119612693787,2,
10,0.03442033752799034,3,
11,,,[ 11.  35.  29.  28.  11.  13. 168.  37.  70.  39.]
11,,,[ 0.  5. 12.  0.  2.  0. 68.  1.  0.  0.]
10,0.2078041508793831,1,
11,,,[11.  4. 20.  0.  9.  1.  0.  3. 18. 16.]
11,,,[20.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.12031969800591469,1,
10,0.11902793869376183,1,
11,,,[ 5.  5. 44.  0. 16.  9.  0. 11.  2.  7.]
11,,,[ 0.  0.  3.  0.  0.  0. 52.  0.  0.  0.]
10,0.2561836689710617,1,
11,,,[ 70.  46. 109.   0.  69.  76.   0.  65.  65. 253.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 28.]
8,0.5767845213413239,0,
9,-0.9750284254550934,2,
10,0.20509690046310425,3,
11,,,[21. 18. 21. 34.  8. 18.  0. 19.  0.  0.]
11,,,[20.  6.  0.  0.  2.  0. 71.  2.  0.  0.]
10,-0.952342301607132,2,
11,,,[15. 13. 13.  0.  5. 25.  0.  9. 12. 40.]
11,,,[23. 75. 34.  0.  8. 87.  0. 11.  0. 14.]
9,0.7460493743419647,0,
10,0.40147311985492706,3,
11,,,[ 58. 112.  73.   0.  34.  72.   0.  20.  12. 432.]
11,,,[  0.  13.   0.   0.   6.  17. 101.   9.   0.  49.]
10,-0.957449734210968,2,
11,,,[114.  78.  33.   0.  61.  83.   0.  54. 108. 162.]
11,,,[ 17.  70.  42.   0.  36. 144.   0.  32.  21. 234.]
7,0.568218469619751,0,
8,0.16509278118610382,1,
9,0.1557447910308838,1,
10,0.034193575382232666,1,
11,,,[19.  3.  6.  0.  0.  7.  0.  1.  0.  0.]
11,,,[ 23.  41.  39.   0.  31. 112.   0.  12.  13.   0.]
10,0.3958176523447037,0,
11,,,[0. 0. 9. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0. 62. 13.  0.  9. 15.  0.  0.  0.  0.]
9,0.5330173969268799,0,
10,0.478716105222702,3,
11,,,[38.  3.  0.  0.  2.  0.  0.  0.  0.  0.]
11,,,[16. 21. 14.  0. 12. 66.  0.  3.  0.  0.]
10,0.5372802913188934,0,
11,,,[ 0.  0.  0.  0.  0.  0. 56.  0.  0.  0.]
11,,,[ 8. 10.  2.  0.  2.  4.  0.  0.  0.  0.]
8,0.8368538916110992,0,
9,0.2202420011162758,1,
10,-0.8695572018623352,2,
11,,,[ 11.  60.  13.   0.   7. 105.   0.  25.   0. 155.]
11,,,[ 25.  94. 112.   0.  57. 266.   0.  67.  25. 139.]
10,0.8327557146549225,0,
11,,,[ 37.  75.  21.   0.  20. 182.   0.  19.   0.  35.]
11,,,[0. 0. 0. 0. 9. 1. 0. 0. 0. 0.]
9,0.9637834429740906,0,
10,0.2077382430434227,1,
11,,,[ 0. 17. 20.  0. 17. 93.  0.  7.  0. 40.]
11,,,[ 0.  4.  3.  0.  2. 85.  0.  3.  0.  0.]
10,0.2142551839351654,1,
11,,,[14.  2.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 3. 0. 2. 1. 0. 0. 0. 0.]
6,0.2600702941417694,1,
7,0.5410360991954803,0,
8,0.2581369876861572,1,
9,0.25778689980506897,1,
10,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
9,-0.8799578249454498,2,
10,0.5302126407623291,0,
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
11,,,[  0.   5.   0. 286.   0.   3.   0.   0.   0.   0.]
10,0.406614288687706,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
8,0.5667075216770172,0,
9,,,[18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.6202569603919983,0,
10,0.2580578327178955,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[0. 1. 6. 0. 0. 0. 0. 0. 0. 0.]
10,0.05106806755065918,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 7. 0.]
11,,,[ 0. 14.  0.  0.  2.  0.  0.  2.  0.  0.]
7,0.10309787839651108,3,
8,0.017212719190865755,3,
9,0.7041416764259338,0,
10,0.666301429271698,0,
11,,,[ 40.  99. 181. 123.  77.  66.   0.  63.  83. 133.]
11,,,[  0.  16.  10.   0.  13.   7. 138.   0.   0.  18.]
10,-0.08596161380410194,3,
11,,,[10. 11. 26.  0.  9.  3.  0.  3.  0. 60.]
11,,,[  0.  11.  12.   0.   1.   9.   0.   5.   0. 142.]
9,0.7538205981254578,0,
10,0.4562860578298569,1,
11,,,[ 35.  62.  34. 182.  10.  21.   0.  11.   8.  28.]
11,,,[ 7. 40.  8.  0.  9. 18.  0. 14.  0. 29.]
10,0.051617756485939026,3,
11,,,[0. 4. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[ 0.  2.  1.  0.  1.  0.  0.  0.  0. 45.]
8,0.4713740944862366,1,
9,0.4371044784784317,1,
10,0.35667456686496735,1,
11,,,[105. 764. 296. 680. 108. 527. 140. 141.  38. 336.]
11,,,[172. 709. 164.   0. 114. 360.   0. 115.  13. 116.]
10,0.43749767541885376,1,
11,,,[ 0.  0.  0.  0.  0.  0. 59.  0.  0.  0.]
11,,,[ 94. 112.  56. 328.  46.  96.  67.  55.  14.  25.]
9,0.4854356050491333,1,
10,0.48471565544605255,1,
11,,,[302.  96.  24.   0.  16. 117.   0.  22.   0.  36.]
11,,,[99.  5.  9.  0.  3.  4.  0.  0.  0.  0.]
10,0.5387395620346069,1,
11,,,[199. 159.  43.  35.  65. 160.  40.  52.   0.  72.]
11,,,[ 74. 343.  66.   0.  67. 197.   0.  44.  22.  23.]
5,0.434802308678627,1,
6,0.8919483125209808,3,
7,0.8013314008712769,3,
8,0.2651628702878952,1,
9,0.23074689507484436,1,
10,0.9531468152999878,0,
11,,,[ 23.  24.  41.   0.  72. 102.   0.  50.   6.  37.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 19.]
10,-0.6118637323379517,2,
11,,,[ 0.  1.  8.  0.  1. 42.  0.  4.  0.  0.]
11,,,[0. 3. 0. 0. 4. 2. 0. 0. 0. 0.]
9,0.3727678805589676,1,
10,0.7236172556877136,3,
11,,,[25.  7.  7.  0.  6.  3.  0.  0.  0.  0.]
11,,,[ 0. 97. 27.  0. 19. 33.  0. 24.  0.  0.]
10,0.6249655187129974,0,
11,,,[49. 11.  5.  0. 11. 11.  0.  0.  0.  0.]
11,,,[ 0.  0.  1.  0. 14. 23.  0. 11.  0.  0.]
8,-0.4824898689985275,2,
9,0.43310895562171936,1,
10,0.3456340730190277,1,
11,,,[206.  68. 113.   0. 205. 199. 122. 171.  49.  54.]
11,,,[ 25.  20.  34. 124.  22.  23.   0.  29.   0.  25.]
10,0.5390869081020355,0,
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 59.  0.  0.  0.]
9,0.6587445437908173,0,
10,0.6239253878593445,0,
11,,,[79. 18. 86.  0. 84. 99.  0. 83. 35.  0.]
11,,,[ 0. 14. 11. 28.  8.  9.  0.  8.  0. 17.]
10,0.17968272417783737,1,
11,,,[ 0.  0. 11.  0. 18. 11.  0.  8.  0. 23.]
11,,,[  0.   2.   3.   0.  19.   3. 252.  22.   0.   0.]
7,0.5152670443058014,0,
8,0.10685374215245247,1,
9,0.07839098572731018,1,
10,0.449265718460083,0,
11,,,[20.  3. 22.  0. 16. 17.  0. 12. 15.  0.]
11,,,[ 0.  0.  2.  0.  5.  1.  0.  4.  0. 39.]
10,0.9700279831886292,3,
11,,,[0. 0. 0. 0. 4. 0. 0. 3. 0. 0.]
11,,,[ 0.  0.  0.  0.  0. 23.  0.  0.  0.  0.]
9,-0.14153505116701126,2,
10,0.9778121411800385,3,
11,,,[26. 22. 88.  0. 36. 26. 49. 45. 59.  0.]
11,,,[69.  2. 16.  0.  0.  0.  0.  9.  0.  0.]
10,0.3483266681432724,0,
11,,,[ 0.  0.  2.  0.  4. 12.  0.  2.  0.  0.]
11,,,[  1.   1.  38.   0.  10.  20.   0.  23. 100.  11.]
8,-0.3253300338983536,2,
9,-0.341558113694191,2,
10,-0.3896160125732422,2,
11,,,[257.  43. 112.   0. 226.  76.  42. 146.  62. 134.]
11,,,[ 92.   5.  25.   0.  57.  30.   0.  34.  33. 122.]
10,0.22239644080400467,1,
11,,,[12.  0.  1.  0.  5.  8. 70.  4.  0.  0.]
11,,,[30.  8.  7.  0. 11. 11.  0.  6. 20.  0.]
9,0.7003712058067322,0,
10,0.5262269973754883,0,
11,,,[  9.  13.   3.   0.  21.   4.   0.  20.  35. 103.]
11,,,[259. 110. 203.  43. 154. 131. 166. 246. 237. 237.]
10,0.7897363305091858,0,
11,,,[ 64.  21.  61.   0.  66.  39.   0. 106.  83. 340.]
11,,,[187.  11.  80.   0. 112.  37.   0. 136.  93. 124.]
6,0.4936036616563797,1,
7,0.8995975255966187,3,
8,0.4492792934179306,1,
9,0.43881165981292725,1,
10,,,[59.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.2028607428073883,0,
11,,,[31.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 1. 5. 0. 0. 0. 0.]
9,0.47571663558483124,0,
10,0.8405872583389282,3,
11,,,[ 0.  4. 13.  0.  3. 16.  0. 10.  0.  0.]
11,,,[ 0.  0.  7.  0.  9.  0.  0.  0. 10.  0.]
10,0.5544270873069763,0,
11,,,[191.  17.  11.   0.  21.  31.   0.  24.   0.  14.]
11,,,[89.  9.  7. 68. 11. 30.  0. 18.  0. 22.]
8,0.09881647676229477,2,
9,0.5727520287036896,0,
10,0.490196168422699,1,
11,,,[188.  23.  21. 167.  36.  37.   0.  30.  19.  71.]
11,,,[ 0.  0.  4. 42.  0.  0.  0.  0.  0.  0.]
10,0.4906053990125656,1,
11,,,[ 7. 12.  2.  0. 12.  5.  0. 30.  9.  0.]
11,,,[ 0.  4.  0.  0.  1.  0.  0.  0.  0. 21.]
9,0.11593030393123627,2,
10,0.457042396068573,1,
11,,,[ 0.  0.  0. 38.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 8. 0. 3. 0. 0.]
10,0.5363398492336273,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[ 0.  0.  0. 34.  0.  0.  0.  0.  0.  0.]
7,0.7582777142524719,3,
8,0.5625331103801727,1,
9,0.5562291741371155,1,
10,0.4950186610221863,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 13.  0.]
11,,,[10.  5.  3.  0.  7.  0.  0.  0.  0.  0.]
10,,,[ 0.  0.  0.  0.  0.  0. 88.  0.  0.  0.]
9,0.573245644569397,1,
10,0.46916231513023376,0,
11,,,[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
10,0.4199047088623047,0,
11,,,[0. 0. 3. 0. 8. 0. 0. 8. 0. 0.]
11,,,[ 0.  0.  0.  0.  4. 12.  0.  3.  0. 14.]
8,0.9561994075775146,3,
9,0.16314608603715897,0,
10,0.11134352162480354,0,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 19.  0.]
10,-0.4054107069969177,2,
11,,,[67. 65. 43. 49. 68. 28.  0. 66.  0.  0.]
11,,,[51. 17.  8.  0. 23. 31.  0. 24. 52.  0.]
9,0.9657041728496552,3,
10,0.5078276097774506,1,
11,,,[ 0.  0.  0.  0.  0.  0. 47.  0.  0.  0.]
11,,,[0. 1. 3. 0. 0. 3. 0. 8. 0. 0.]
10,0.6010880172252655,1,
11,,,[39. 29. 18. 34. 13. 21.  0. 74. 18. 38.]
11,,,[ 0.  2.  3. 40.  1.  5.  0.  5.  0.  0.]
4,0.5238263309001923,0,
5,0.7320497334003448,1,
6,0.6457614004611969,1,
7,0.4526538848876953,0,
8,0.3978729397058487,0,
9,0.2835219204425812,0,
10,0.6399239897727966,1,
11,,,[0. 6. 0. 0. 3. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
10,-0.9345018863677979,2,
11,,,[0. 0. 0. 0. 3. 3. 0. 0. 0. 0.]
11,,,[31.  0.  0.  0.  2.  0.  0.  0.  0.  0.]
9,-0.3896160125732422,2,
10,0.5011482238769531,3,
11,,,[ 0.  0.  0. 27.  3.  0.  0.  0.  0.  0.]
11,,,[ 0.  0.  0. 83.  0.  0.  0.  0.  0.  0.]
10,0.9601048529148102,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
11,,,[ 0.  0.  0. 38.  0.  0.  0.  0.  0.  0.]
8,0.4937572479248047,3,
9,0.3616601377725601,3,
10,0.5167400538921356,0,
11,,,[0. 6. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
10,,,[ 0. 21.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.6351430714130402,1,
10,0.9628995954990387,3,
11,,,[0. 8. 0. 0. 1. 3. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,-0.22590632736682892,2,
11,,,[ 0.  0.  0.  0.  6.  0.  0.  2. 26.  0.]
11,,,[0. 0. 0. 0. 4. 2. 0. 0. 0. 0.]
7,0.292437881231308,0,
8,0.718496561050415,1,
9,0.6625281870365143,1,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,0.2499745935201645,0,
11,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
8,0.7124442458152771,1,
9,0.8447481691837311,3,
10,-0.12020359188318253,3,
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
