depth,threshold,feature,value
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
6,0.2624545991420746,1,
7,0.1880323514342308,1,
8,-0.30490992963314056,3,
9,0.1472909078001976,1,
10,-0.5524148643016815,3,
11,,,[ 0.  0. 18.  0. 12.  2.  0.  5.  0.  0.]
11,,,[ 18.   0.  39.   0.  22.   9. 249.  10.   0.   0.]
10,-0.8860377967357635,2,
11,,,[ 0.  7. 45.  0. 12.  9.  0. 12. 18.  0.]
11,,,[ 0.  1. 15.  0. 20.  1.  0.  9.  0.  0.]
9,-0.2386639267206192,3,
10,0.6057069897651672,0,
11,,,[12.  9. 14.  0.  0.  0.  0.  1.  0.  0.]
11,,,[ 0.  0.  7.  0.  0.  0.  0. 12. 25.  0.]
10,-0.20509690046310425,3,
11,,,[39.  0.  6.  0.  3.  0.  0.  0.  0.  0.]
11,,,[7. 2. 9. 0. 4. 1. 0. 1. 0. 0.]
8,-0.9820892214775085,2,
9,0.5486523509025574,0,
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
10,0.6230328381061554,0,
11,,,[  0.   0.   2.   0.   3.   0. 143.   0.   0.   0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,-0.523396223783493,3,
10,0.2544259577989578,1,
11,,,[  0.   4.   9.   0.   9.   0. 169.   2.   0.   0.]
11,,,[0. 0. 3. 0. 2. 0. 0. 1. 0. 0.]
10,0.22523607313632965,1,
11,,,[10.  0.  8.  0. 11.  0.  0. 14.  0. 14.]
11,,,[  0.   4.  20.  78.  21.   0. 246.  14.  12.  13.]
7,0.5126387178897858,0,
8,0.5125492215156555,0,
9,-0.9158303439617157,2,
10,-0.3616601377725601,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  4.  0. 10.]
11,,,[ 0.  0. 16.  0.  7.  0.  0.  3.  0.  0.]
10,0.4031311720609665,1,
11,,,[0. 3. 3. 0. 6. 0. 0. 7. 0. 0.]
11,,,[48.  0.  3.  0.  1.  0.  0.  1.  0.  0.]
9,0.4782934784889221,1,
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,0.5904916226863861,1,
11,,,[  0.   0.   0.   0.   0.   0. 225.   0.   0.   0.]
11,,,[ 0.  0.  0.  0.  0.  0. 61.  6.  0.  0.]
8,-0.35366302728652954,3,
9,0.6494577825069427,0,
10,0.6241878271102905,0,
11,,,[153.  38. 231.  27. 106.  17.  53. 106.  41.  39.]
11,,,[ 9.  5. 26. 81. 18.  0.  0.  4.  0.  0.]
10,0.32639120519161224,1,
11,,,[ 0.  0. 10.  0.  5.  1.  0.  3.  0.  0.]
11,,,[ 15.   0.   8.   0.  16.   0. 219.   8.   0.   0.]
9,0.32990527153015137,1,
10,0.6178877353668213,0,
11,,,[ 0.  2. 30.  0. 12.  1.  0. 12.  0. 17.]
11,,,[ 0.  0.  4. 89.  1.  4.  0.  0.  0.  0.]
10,0.4900498688220978,1,
11,,,[ 0. 10. 97. 22. 37.  1.  0. 48. 45.  0.]
11,,,[41.  4. 11.  0. 10.  8.  0. 15.  9. 29.]
5,0.33927248418331146,1,
6,-0.18821973353624344,3,
7,-0.8335249125957489,2,
8,-0.9750284254550934,2,
9,0.8136864900588989,0,
10,-0.20509690046310425,3,
11,,,[ 0.  0.  7.  0.  1.  0.  0.  0.  0. 28.]
11,,,[ 0.  0.  8.  0.  8.  2.  0.  1.  0. 33.]
10,-0.9787038266658783,2,
11,,,[ 0.  2.  7.  0.  3.  2.  0.  0. 20.  0.]
11,,,[6. 0. 9. 0. 3. 0. 0. 7. 0. 0.]
9,0.19318439811468124,1,
10,-0.478716105222702,3,
11,,,[ 6.  1. 29.  0. 21.  1.  0. 40.  0.  0.]
11,,,[  7.  31. 191.   0.  94.  18.   0.  92. 138.   0.]
10,0.865353912115097,0,
11,,,[ 24.  24. 128.   0.  44.   0.   0.  38.  33.  97.]
11,,,[ 6.  4. 35.  0. 13.  0. 62. 13. 43.  0.]
8,-0.8140159547328949,2,
9,-0.5666807591915131,3,
10,0.09127042070031166,1,
11,,,[ 0.  0.  0.  0.  0.  0. 38.  0.  0.  0.]
11,,,[ 0.  2.  5.  0. 16.  0.  0. 12. 36.  0.]
10,0.7394770383834839,0,
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
11,,,[0. 0. 1. 0. 3. 3. 0. 0. 0. 0.]
9,-0.6744186580181122,3,
10,-0.7265805900096893,2,
11,,,[ 0.  2.  0.  0.  1.  0.  0.  7. 22.  0.]
11,,,[ 0.  1. 13.  0. 34.  0.  0. 10.  0.  0.]
10,-0.6486055552959442,3,
11,,,[ 0.  5. 15.  0.  9.  0.  0.  7.  0. 15.]
11,,,[ 0.  8. 23.  0. 58.  5.  0. 34.  0.  0.]
7,0.22611748427152634,1,
8,0.19553103297948837,1,
9,0.1587923914194107,1,
10,0.10895635932683945,1,
11,,,[0. 0. 0. 0. 1. 2. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  2.  0.  0. 13.  0.  0.]
10,0.8168995678424835,0,
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
11,,,[0. 0. 3. 0. 1. 0. 0. 0. 0. 0.]
9,0.22441110759973526,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 26.]
10,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
8,0.2271989807486534,1,
9,,,[ 0.  0.  0.  0.  0.  0. 66.  0.  0.  0.]
9,0.7886575758457184,0,
10,0.6702592670917511,0,
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 2. 2. 0. 0. 0. 0. 0. 0. 0.]
10,0.8581908941268921,0,
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
11,,,[0. 0. 1. 0. 1. 0. 0. 4. 0. 0.]
6,-0.8238925039768219,2,
7,0.7981073260307312,0,
8,-0.2386639267206192,3,
9,0.35077032446861267,1,
10,-0.9396093189716339,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 27.]
11,,,[0. 0. 1. 0. 0. 0. 0. 3. 0. 0.]
10,0.6636697947978973,0,
11,,,[ 0.  3.  1.  0. 16.  0.  0. 16.  0.  0.]
11,,,[12. 29. 23.  0. 18.  5.  0. 35. 34.  0.]
9,-0.9750284254550934,2,
10,0.6680368781089783,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  2. 23.  0.]
11,,,[17.  1.  2.  0.  6.  3.  0.  4.  0. 18.]
10,0.37707704305648804,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 19.  0.]
11,,,[ 0.  0.  1.  0.  1.  0. 74.  0.  0.  9.]
8,0.3720284551382065,1,
9,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
9,-0.9579992592334747,2,
10,,,[ 0.  0.  0.  0.  0.  0. 49.  0.  0.  0.]
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
7,0.6663190722465515,0,
8,0.43724654614925385,1,
9,0.6605657339096069,0,
10,-0.6342793405056,3,
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
11,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 8. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.6623973548412323,0,
10,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
8,-0.6994324326515198,3,
9,0.3618301898241043,1,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,0.37552131712436676,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[0. 0. 0. 0. 3. 0. 0. 4. 0. 0.]
9,0.37842150032520294,1,
10,-0.7665452361106873,2,
11,,,[ 7.  0.  1.  0.  4.  0. 48.  1.  0.  0.]
11,,,[  0.   0.   2.   0.   0.   0. 135.   0.   0.   0.]
10,0.7867366075515747,0,
11,,,[ 0.  7.  0.  0.  3.  0.  0. 11.  0.  0.]
11,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
4,-0.9837001860141754,3,
5,-0.988013505935669,3,
6,0.11593030393123627,2,
7,0.10464262217283249,1,
8,0.09968490153551102,1,
9,0.6925913095474243,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
10,-0.9991760551929474,3,
11,,,[0. 0. 0. 0. 2. 0. 0. 3. 0. 0.]
11,,,[0. 0. 0. 0. 9. 0. 0. 0. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0. 83.  0.  0.  0.]
8,0.09881647676229477,2,
9,0.5145138204097748,0,
10,-0.06447022408246994,2,
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 52.  0.]
10,0.34469518065452576,1,
11,,,[  0.   7.  14.   0. 156.   5.   0.  66.  55.  13.]
11,,,[ 5. 22.  8.  0. 32.  0. 59. 32. 21.  0.]
9,0.5801481604576111,0,
10,,,[ 0.  0.  0.  0.  0.  0. 63.  0.  0.  0.]
10,0.19705880433321,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 2. 0.]
11,,,[0. 0. 1. 0. 2. 0. 0. 0. 0. 0.]
7,-0.991077333688736,3,
8,0.78516885638237,0,
9,0.5680427849292755,0,
10,0.545551598072052,0,
11,,,[0. 0. 0. 0. 1. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
10,0.2091127559542656,1,
11,,,[0. 0. 3. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  3.  0.  0.  2.  0.  0.  0. 31.  0.]
9,0.15462972223758698,1,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,0.8525998592376709,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
8,0.20320812612771988,1,
9,0.7892804741859436,0,
10,0.15079987794160843,1,
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 80.  0.]
10,0.8400765061378479,0,
11,,,[0. 0. 0. 0. 5. 0. 0. 3. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  2. 10.  0.]
9,0.7881880700588226,0,
10,0.7035599648952484,0,
11,,,[0. 0. 2. 0. 4. 0. 0. 1. 0. 0.]
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.889653205871582,0,
11,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 1. 0. 0.]
6,0.38903191685676575,1,
7,0.8100526630878448,0,
8,-0.004246123135089874,2,
9,0.1555805802345276,1,
10,0.7825762927532196,0,
11,,,[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,0.16713377833366394,1,
11,,,[ 0.  0.  0.  0.  1.  0.  0.  5.  0. 12.]
11,,,[0. 5. 0. 0. 9. 0. 0. 3. 0. 0.]
9,0.7772482335567474,0,
10,0.13931752741336823,1,
11,,,[ 0.  0.  0.  0.  0.  0. 71.  0.  0.  0.]
11,,,[ 0.  0.  1.  0.  4.  0.  0.  3. 22.  0.]
10,0.16704543679952621,2,
11,,,[ 0.  0.  1.  0.  2.  0. 64.  0.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 67.  0.  0.  0.]
8,-0.004246123135089874,2,
9,0.8286493420600891,0,
10,0.8167798221111298,0,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
10,0.8630817830562592,0,
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 2. 0. 0. 0. 0. 1. 0. 0.]
9,0.9694975316524506,0,
10,,,[0. 0. 0. 0. 7. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
7,-0.004246123135089874,2,
8,0.49671490490436554,1,
9,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
9,0.5466899573802948,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  4. 16.  0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
8,0.5018393844366074,1,
9,0.6678419709205627,0,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
5,0.40630753338336945,1,
6,0.08821697905659676,1,
7,-0.7353897988796234,3,
8,0.6213874816894531,0,
9,0.07321776822209358,1,
10,-0.36377352476119995,2,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,-0.8711897730827332,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 27.  0.]
11,,,[ 0.  0.  0.  0.  3.  0.  0.  0. 19.  0.]
9,0.693078488111496,0,
10,-0.47488071024417877,2,
11,,,[0. 1. 0. 0. 6. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 9. 0. 0. 0. 0. 0.]
10,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
8,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
7,0.428876057267189,2,
8,0.794138640165329,0,
9,0.6862483322620392,0,
10,0.5131248235702515,0,
11,,,[ 0.  2.  7.  0.  8.  3.  0. 13. 23. 18.]
11,,,[ 29.  56.  86.  22. 347.  14.   0. 175.  92.   9.]
10,-0.3090055584907532,2,
11,,,[10. 17. 15.  0. 96.  0.  0. 54.  8. 13.]
11,,,[ 0. 12.  8.  0. 45.  2. 79. 33.  0.  0.]
9,0.809826135635376,0,
10,0.20910794287919998,1,
11,,,[ 0.  4.  4.  0. 54.  0.  0. 17. 39. 30.]
11,,,[ 0.  0.  0.  0.  3.  0.  0.  0. 42.  0.]
10,-0.9769294559955597,3,
11,,,[ 0.  0.  2.  0.  7.  0.  0.  1. 21.  0.]
11,,,[  0.  15.  60.   0. 192.   2.   0.  96.  83.   0.]
8,0.5535241663455963,0,
9,0.15247096121311188,1,
10,-0.8356468379497528,3,
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
10,0.5089820921421051,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  3. 47.  0.]
9,0.6838940978050232,2,
10,0.15487467497587204,1,
11,,,[17.  1.  0.  0. 14.  5.  0. 27.  0.  0.]
11,,,[ 0.  1.  6.  0.  9.  3.  0. 31. 49.  0.]
10,-0.5085955858230591,3,
11,,,[ 0.  0.  1.  0.  1.  0.  0. 38.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 25. 11.  0.]
6,0.5745469331741333,1,
7,-0.46734189987182617,2,
8,-0.7582777142524719,3,
9,0.6359899938106537,0,
10,-0.638725757598877,2,
11,,,[ 0.  0.  1.  0.  4.  2. 51.  0.  0.  0.]
11,,,[32.  3.  6.  0. 23.  0.  0. 10. 17.  0.]
10,0.7280564606189728,0,
11,,,[  0.   0.   4.   0.   5.   0. 108.   2.   0.   0.]
11,,,[12.  0.  0.  0.  3.  0.  0.  0.  0.  0.]
9,-0.7353897988796234,3,
10,-0.6648307740688324,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  1. 19.  0.]
11,,,[0. 0. 3. 0. 1. 0. 0. 0. 0. 0.]
10,0.5047827810049057,1,
11,,,[0. 2. 1. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
8,0.41002754867076874,1,
9,,,[ 0.  0.  0. 30.  0.  0.  0.  0.  0.  0.]
9,0.4375944435596466,1,
10,0.533016711473465,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 26.  0.]
11,,,[0. 5. 1. 0. 2. 0. 0. 1. 0. 0.]
10,0.43814487755298615,1,
11,,,[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 0.  8.  6.  0. 25.  0.  0. 29. 18.  0.]
7,-0.7014283239841461,3,
8,0.5708314478397369,0,
9,-0.8957065641880035,3,
10,-0.3334193825721741,2,
11,,,[0. 0. 0. 0. 1. 0. 0. 7. 0. 0.]
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
10,-0.7469444274902344,3,
11,,,[ 0.  1.  1. 85.  1.  5.  0.  2.  0.  0.]
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
9,-0.3878854364156723,2,
10,0.6090357303619385,0,
11,,,[0. 3. 0. 0. 6. 0. 0. 1. 0. 0.]
11,,,[0. 0. 1. 0. 0. 0. 0. 8. 0. 0.]
10,-0.9628995954990387,3,
11,,,[0. 1. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 17.  0.]
2,0.7086201310157776,3,
3,0.6642844378948212,0,
4,0.20509690046310425,3,
5,0.6219083070755005,1,
6,0.19316435605287552,1,
7,-0.9879860579967499,2,
8,0.09007631242275238,1,
9,0.02880930621176958,1,
10,0.23572137206792831,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[14.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,-0.9904957711696625,2,
11,,,[ 0.  8. 12.  0. 10.  2.  0. 21.  0. 23.]
11,,,[ 0.  0.  1.  0.  2.  0.  0.  0. 15.  0.]
9,-0.08596161380410194,3,
10,0.0999835655093193,1,
11,,,[15.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 0. 10. 14.  0.  2.  0.  0. 10.  8. 47.]
10,0.6087723970413208,0,
11,,,[11. 26. 46.  0. 21. 32. 52. 13. 58. 17.]
11,,,[  0.   0.   4.   0.   0.   0. 162.   3.   0.   8.]
8,0.17128679901361465,3,
9,0.5453067123889923,0,
10,0.541382759809494,0,
11,,,[0. 0. 4. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.15153849869966507,1,
11,,,[34.  0.  1.  0.  2.  0.  0.  1.  0.  0.]
11,,,[0. 5. 4. 0. 0. 0. 0. 0. 0. 0.]
9,0.1336565911769867,1,
10,0.489911824464798,0,
11,,,[0. 0. 9. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  0. 11.  0.  0.  0.  0.  0.  0.  0.]
10,0.5155234187841415,0,
11,,,[0. 0. 2. 0. 5. 0. 0. 0. 0. 0.]
11,,,[ 0.  3.  0.  0.  0. 13.  0.  1.  0.  0.]
7,0.35200680792331696,1,
8,-0.08596161380410194,3,
9,0.6336850523948669,0,
10,-0.9946339726448059,2,
11,,,[ 6.  0.  3.  0.  0.  0.  0.  4. 26.  0.]
11,,,[10. 11. 16.  0. 10. 28. 57. 20.  0.  0.]
10,0.6414588689804077,0,
11,,,[ 0.  0.  0. 62.  0.  0.  0.  2.  0.  0.]
11,,,[0. 2. 9. 0. 0. 0. 0. 1. 0. 0.]
9,0.2622884064912796,1,
10,0.5482023060321808,0,
11,,,[  0.   9.   0. 384.   0.   9.   0.   0.  20.   0.]
11,,,[ 0. 34. 14.  0.  4.  2.  0. 25.  0. 34.]
10,0.6137245893478394,0,
11,,,[ 7. 60. 33.  0. 17. 15.  0. 15. 13. 27.]
11,,,[  0.  16.  18. 251.  10.   3.   0.   0.   9.   0.]
8,-0.03442033752799034,3,
9,-0.06879987753927708,3,
10,-0.9962612688541412,2,
11,,,[ 4. 18.  2.  0.  1.  4.  0.  8.  0.  0.]
11,,,[12. 16. 44.  0. 39. 16.  0. 24.  0. 25.]
10,0.46885691583156586,1,
11,,,[ 0.  1. 11. 37.  2.  0.  0.  1.  0.  0.]
11,,,[ 19.   5.   6.   0.   9.   9. 139.   1.  10.  18.]
9,0.6148820519447327,0,
10,0.40261903405189514,1,
11,,,[  0.  22.  27.   0.   5.   2.   0.   6.   0. 121.]
11,,,[ 44.  92.  40. 146.  32.  49.   0.  39.  20.  95.]
10,-0.9820892214775085,2,
11,,,[23. 58. 20.  0.  9.  9.  0. 19.  0.  0.]
11,,,[ 0. 16.  0.  0.  0.  0.  0.  0. 14.  0.]
6,0.7246339321136475,1,
7,-0.985183596611023,2,
8,0.5238105356693268,0,
9,0.7227499186992645,1,
10,0.7141180634498596,1,
11,,,[  0.  11.   5. 473.  12.  22.   0.   0.   0.   0.]
11,,,[ 0.  0.  0. 78.  3. 19.  0.  0.  0.  0.]
10,-0.9968547821044922,2,
11,,,[ 0.  0.  0. 46.  0.  0.  0.  0.  0.  0.]
11,,,[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.7099937796592712,1,
10,-0.06879987753927708,3,
11,,,[0. 1. 6. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0. 16.  1.  0.  9.  4.  0.  4.  0.  0.]
10,0.7151451706886292,1,
11,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 7. 0. 0.]
8,-0.9820892214775085,2,
9,0.5586638748645782,0,
10,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.5746364295482635,0,
11,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 2. 0. 0. 0. 2. 0. 0. 0. 0.]
9,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.7436271607875824,1,
8,0.0,3,
9,-0.9993703663349152,2,
10,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
10,-0.9964103400707245,2,
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,0.4192274659872055,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[ 0.  0.  0.  0.  0. 15.  0.  0.  0.  0.]
8,0.7439321577548981,1,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 15.]
9,-0.999074250459671,2,
10,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
10,-0.12020359188318253,3,
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 7. 0. 0. 1. 0. 0.]
5,0.6375408470630646,1,
6,0.7206404507160187,2,
7,0.4614320546388626,1,
8,0.6218260824680328,0,
9,0.4171781539916992,3,
10,0.5332331955432892,0,
11,,,[ 12. 181. 125. 306.  37. 146.   0.  66.  21.  46.]
11,,,[ 75. 199.  76.   0.  29. 170.   0.  30.   0. 159.]
10,0.4845219999551773,0,
11,,,[ 84.  71.  51.  84.  54. 114.   0.  14.   8.   0.]
11,,,[138. 609. 217.   0. 134. 593.  58.  86.  22. 181.]
9,0.6221566200256348,0,
10,0.4327595680952072,3,
11,,,[  0.   0.   0.   0.   0.   0. 101.   0.   0.   0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.43724511563777924,1,
11,,,[ 43. 238.  65. 417.  42. 189.   0.  32.  34.  28.]
11,,,[  0.  11.   0.   0.   0.   1. 137.   2.   0.   0.]
8,0.4770771861076355,0,
9,0.4800892174243927,1,
10,-0.9536935985088348,2,
11,,,[0. 3. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[  0.   7.   3.   0.   7.   6. 235.   0.   0.   0.]
10,0.30929137766361237,0,
11,,,[34.  6.  0. 26.  6.  0.  0.  5.  0.  0.]
11,,,[ 60. 214.  51.   0.  35. 136.   0.  21.   7.   0.]
9,0.5349430441856384,0,
10,0.44821274280548096,3,
11,,,[143. 144.  40.   0.  36. 136.   0.  31.   0. 148.]
11,,,[496. 140.  24.   0.  54. 166.   0.  24.   0.  14.]
10,0.5192900002002716,1,
11,,,[ 45.  99.  22.  29.  24. 143.   0.   4.   0.  18.]
11,,,[  0.  12.   7.   0.  10.  15. 131.   6.   0.   0.]
7,0.5452202558517456,3,
8,0.40524953603744507,0,
9,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
9,0.8774397969245911,2,
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,0.414857879281044,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 19.  0.]
8,0.3082597553730011,1,
9,0.12933972850441933,1,
10,0.7554653286933899,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 27.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  1. 18.  0.]
10,0.3485107570886612,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
11,,,[ 0.  3.  0.  0.  0.  2.  0.  4. 46.  0.]
9,0.3346783071756363,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
6,-0.8938854932785034,2,
7,0.2386639267206192,3,
8,-0.9750284254550934,2,
9,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
9,0.3911373168230057,0,
10,,,[12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.42539580166339874,0,
11,,,[ 0.  0.  0. 46.  0.  0.  0.  0.  0.  0.]
11,,,[0. 8. 0. 0. 1. 2. 0. 3. 0. 0.]
8,0.4509173482656479,0,
9,0.7252038419246674,1,
10,0.3855348527431488,3,
11,,,[29.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
10,-0.9014683067798615,2,
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
9,0.611569732427597,0,
10,0.7172742187976837,1,
11,,,[ 0. 37.  4.  0.  2.  2.  0.  0.  0.  0.]
11,,,[0. 0. 4. 0. 0. 6. 0. 0. 0. 0.]
10,0.7435471415519714,1,
11,,,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0. 11.  0.  0.  0.  0.]
7,0.7283567488193512,1,
8,-0.7933070659637451,2,
9,0.5612421929836273,0,
10,-0.8474153578281403,2,
11,,,[  0.   0.   0. 149.   0.   0.   0.   0.   0.   0.]
11,,,[ 0.  0.  0. 32.  1.  0.  0.  0.  0.  0.]
10,0.6033650040626526,0,
11,,,[0. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
9,0.4317420721054077,0,
10,,,[ 0.  0.  0. 34.  0.  0.  0.  0.  0.  0.]
10,0.4659910798072815,0,
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 4. 0. 0. 3. 0. 0.]
8,0.7372322976589203,1,
9,0.5002285242080688,0,
10,,,[0. 0. 7. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,0.7415132522583008,1,
